,enrollee_id,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,target
16329,14531,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,0.0
16332,1386,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,0.0
16338,24504,city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,NGO,0.0
16339,15767,city_136,Male,Has relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,0.0
16340,11497,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,0.0
16341,12124,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,0.0
16342,2272,city_100,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,0.0
16344,21553,city_83,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,0.0
16349,7138,city_71,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,0.0
16350,11865,city_16,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,Pvt Ltd,0.0
16351,30408,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,0.0
16352,16833,city_16,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,0.0
16358,21645,city_50,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,0.0
16362,11477,city_126,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Other,0.0
16364,21884,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,0.0
16366,24437,city_103,Male,Has relevent experience,no_enrollment,Graduate,Arts,2,1000-4999,Pvt Ltd,0.0
16367,31151,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,0.0
16368,14168,city_114,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,0.0
16371,30031,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,0.0
16373,30012,city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,0.0
16374,21342,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1.0
16375,29849,city_162,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,0.0
16378,4309,city_99,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1.0
16381,24819,city_14,Male,Has relevent experience,no_enrollment,Masters,STEM,9,5000-9999,Pvt Ltd,0.0
16382,12299,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Funded Startup,0.0
16384,25309,city_16,Other,No relevent experience,no_enrollment,Masters,Humanities,15,10000+,Pvt Ltd,0.0
16385,28965,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,0.0
16386,10883,city_16,Female,Has relevent experience,no_enrollment,Graduate,Humanities,<1,10/49,Funded Startup,0.0
16387,21706,city_50,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,0.0
16389,24134,city_21,Male,Has relevent experience,Full time course,Masters,STEM,9,100-500,Pvt Ltd,0.0
16390,3184,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1.0
16392,14690,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,0.0
16394,19302,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10/49,Pvt Ltd,0.0
16395,15835,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,0.0
16396,10022,city_99,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Early Stage Startup,0.0
16403,8054,city_104,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Public Sector,0.0
16408,8376,city_103,Female,No relevent experience,no_enrollment,Masters,Humanities,4,1000-4999,Pvt Ltd,0.0
16410,15890,city_114,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,0.0
16414,4077,city_103,Male,Has relevent experience,no_enrollment,Masters,Other,6,10000+,Pvt Ltd,0.0
16415,20117,city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,0.0
16416,16950,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
16418,24428,city_16,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,0.0
16420,10174,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,0.0
16423,24327,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Early Stage Startup,1.0
16424,20386,city_75,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Early Stage Startup,0.0
16426,18231,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,0.0
16427,25694,city_24,Female,No relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Public Sector,0.0
16428,19225,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,0.0
16432,10741,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,0.0
16437,3549,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,0.0
16439,15983,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,0.0
16441,22314,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Funded Startup,0.0
16444,20370,city_165,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1.0
16452,6251,city_103,Male,No relevent experience,no_enrollment,Masters,STEM,7,500-999,Pvt Ltd,0.0
16460,6868,city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,0.0
16461,33122,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
16464,11053,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,0.0
16466,10504,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
16467,21773,city_100,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,0.0
16470,448,city_21,Male,No relevent experience,no_enrollment,Masters,STEM,14,10/49,Pvt Ltd,1.0
16471,27259,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,0.0
16475,18237,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,0.0
16476,26061,city_13,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,NGO,0.0
16477,30972,city_116,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,0.0
16478,31580,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,0.0
16479,30002,city_103,Male,Has relevent experience,no_enrollment,Masters,Humanities,<1,<10,Funded Startup,0.0
16480,10008,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Other,0.0
16483,32982,city_75,Male,Has relevent experience,no_enrollment,Phd,STEM,14,<10,Early Stage Startup,0.0
16485,927,city_103,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,15,<10,Early Stage Startup,0.0
16486,31616,city_67,Male,No relevent experience,Full time course,Graduate,STEM,15,100-500,Pvt Ltd,1.0
16487,7741,city_103,Male,No relevent experience,no_enrollment,Phd,STEM,>20,10000+,Public Sector,0.0
16488,26159,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
16489,31340,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
16490,21050,city_46,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Funded Startup,0.0
16492,23396,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1.0
16493,3517,city_103,Other,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,0.0
16497,23166,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,0.0
16498,3739,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Public Sector,0.0
16499,29041,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,0.0
16500,6898,city_103,Male,No relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,0.0
16501,776,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
16503,2007,city_11,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,0.0
16508,23499,city_89,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Early Stage Startup,1.0
16509,11560,city_138,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
16511,30077,city_67,Male,Has relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,0.0
16512,3567,city_103,Male,No relevent experience,no_enrollment,Graduate,Arts,>20,500-999,Public Sector,0.0
16513,19601,city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,0.0
16515,29866,city_74,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,1.0
16516,14328,city_14,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,2,10/49,Pvt Ltd,1.0
16517,12540,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,0.0
16520,16668,city_16,Male,Has relevent experience,Part time course,Graduate,STEM,11,10/49,Funded Startup,0.0
16523,31980,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,0.0
16524,26346,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
16527,5183,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,1.0
16529,13094,city_114,Female,Has relevent experience,Part time course,Graduate,Other,5,50-99,Pvt Ltd,0.0
16530,15559,city_50,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
16533,20847,city_24,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,0.0
16535,26677,city_80,Male,No relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,0.0
16540,29907,city_103,Female,Has relevent experience,no_enrollment,Phd,STEM,10,50-99,Funded Startup,0.0
16542,17661,city_1,Male,No relevent experience,no_enrollment,Masters,STEM,4,100-500,Public Sector,0.0
16547,8794,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1.0
16549,4244,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,0.0
16552,27851,city_138,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,0.0
16553,6485,city_105,Female,Has relevent experience,Part time course,Masters,STEM,5,5000-9999,Pvt Ltd,0.0
16554,13143,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1.0
16555,30131,city_33,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,0.0
16556,10271,city_46,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,0.0
16557,32347,city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1.0
16568,12425,city_136,Male,No relevent experience,no_enrollment,Phd,STEM,>20,500-999,Public Sector,0.0
16569,30673,city_28,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
16574,14100,city_65,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,0.0
16575,25206,city_28,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,0.0
16576,17802,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1.0
16578,14484,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Early Stage Startup,0.0
16579,32821,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Public Sector,1.0
16581,16325,city_90,Male,Has relevent experience,Part time course,Graduate,STEM,10,10/49,NGO,0.0
16582,30478,city_65,Male,Has relevent experience,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,0.0
16583,10853,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,0.0
16587,33106,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,0.0
16590,16027,city_103,Male,Has relevent experience,no_enrollment,Masters,Other,12,10000+,Pvt Ltd,0.0
16591,28795,city_36,Male,Has relevent experience,Part time course,Graduate,STEM,10,100-500,Pvt Ltd,0.0
16594,28938,city_67,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,0.0
16597,13801,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,0.0
16599,16624,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,2,<10,Pvt Ltd,0.0
16600,14719,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,0.0
16601,30686,city_50,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,0.0
16603,14266,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,1,100-500,Pvt Ltd,0.0
16604,2833,city_103,Male,Has relevent experience,Full time course,Masters,STEM,11,10000+,Pvt Ltd,0.0
16605,24039,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,0.0
16607,16418,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,0.0
16611,15200,city_91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,1.0
16617,5804,city_36,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Early Stage Startup,0.0
16621,2903,city_159,Male,Has relevent experience,Part time course,Graduate,STEM,>20,<10,Pvt Ltd,0.0
16622,18330,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,1.0
16623,12778,city_103,Female,No relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,0.0
16624,4219,city_103,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,50-99,NGO,0.0
16628,16882,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,0.0
16637,29880,city_71,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,0.0
16640,7709,city_99,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Funded Startup,0.0
16643,5979,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1.0
16644,18926,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,0.0
16645,27760,city_136,Male,Has relevent experience,Full time course,Graduate,STEM,10,10/49,Early Stage Startup,0.0
16647,29687,city_99,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,5000-9999,Pvt Ltd,0.0
16649,21316,city_11,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,NGO,1.0
16654,4142,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,NGO,1.0
16656,22522,city_61,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Early Stage Startup,0.0
16657,22892,city_46,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,0.0
16658,1116,city_103,Female,Has relevent experience,no_enrollment,Masters,Humanities,19,10000+,Pvt Ltd,0.0
16660,27579,city_97,Male,Has relevent experience,Full time course,Graduate,STEM,9,100-500,Public Sector,0.0
16661,3112,city_67,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10/49,Funded Startup,0.0
16662,15081,city_162,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,<10,Pvt Ltd,1.0
16663,11257,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1.0
16664,29662,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,0.0
16665,23971,city_149,Female,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Public Sector,0.0
16666,24838,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1.0
16668,12910,city_103,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,NGO,0.0
16670,19364,city_103,Male,No relevent experience,no_enrollment,Masters,Humanities,8,10000+,Pvt Ltd,0.0
16671,9526,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,0.0
16673,4884,city_103,Male,Has relevent experience,Part time course,Masters,STEM,>20,50-99,Pvt Ltd,0.0
16675,5777,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,1.0
16676,614,city_102,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,0.0
16677,21002,city_72,Male,Has relevent experience,Part time course,Graduate,STEM,5,<10,Early Stage Startup,0.0
16678,33302,city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,0.0
16679,26649,city_71,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,<10,Funded Startup,0.0
16680,8344,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,0.0
16681,9424,city_103,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,100-500,Other,0.0
16684,2906,city_105,Male,Has relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,0.0
16687,22474,city_71,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,0.0
16688,10450,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1.0
16689,12135,city_116,Male,Has relevent experience,Part time course,Graduate,STEM,8,50-99,Pvt Ltd,0.0
16690,26284,city_103,Male,No relevent experience,Full time course,Graduate,Business Degree,7,1000-4999,Pvt Ltd,0.0
16691,16146,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,10/49,Pvt Ltd,0.0
16692,28547,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
16693,20787,city_16,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,Pvt Ltd,0.0
16694,5949,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,0.0
16695,25167,city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,1.0
16696,6716,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,0.0
16697,21812,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,0.0
16698,18538,city_64,Male,Has relevent experience,no_enrollment,Masters,Humanities,4,10/49,NGO,0.0
16700,815,city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,0.0
16701,8727,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,0.0
16709,14614,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1.0
16711,6033,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,0.0
16712,7549,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,0.0
16713,8384,city_53,Male,Has relevent experience,no_enrollment,Phd,STEM,9,10/49,Early Stage Startup,0.0
16714,23322,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1.0
16717,17068,city_103,Male,Has relevent experience,Part time course,Graduate,STEM,3,100-500,Pvt Ltd,1.0
16721,11746,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1.0
16722,3470,city_71,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,0.0
16723,17588,city_114,Female,Has relevent experience,no_enrollment,Phd,STEM,17,100-500,Pvt Ltd,1.0
16724,1368,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,0.0
16726,32934,city_104,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,0.0
16728,4207,city_103,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,500-999,Pvt Ltd,0.0
16730,8548,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,0.0
16731,959,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
16733,28722,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,6,500-999,Pvt Ltd,0.0
16737,1762,city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,0.0
16738,18584,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1.0
16741,21281,city_75,Male,No relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,0.0
16742,3330,city_103,Female,Has relevent experience,no_enrollment,Masters,Arts,10,10000+,Public Sector,0.0
16743,32728,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,0.0
16747,28703,city_136,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,0.0
16749,3977,city_23,Male,Has relevent experience,Full time course,Graduate,STEM,10,<10,Funded Startup,0.0
16751,20888,city_114,Male,Has relevent experience,Full time course,Masters,STEM,8,100-500,Pvt Ltd,1.0
16754,13398,city_105,Male,Has relevent experience,Full time course,Masters,STEM,1,<10,Pvt Ltd,0.0
16758,23769,city_101,Male,Has relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,0.0
16759,7384,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,0.0
16763,15215,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
16766,18913,city_83,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,0.0
16768,19546,city_57,Male,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,1.0
16770,10393,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,NGO,0.0
16773,24303,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10/49,Pvt Ltd,1.0
16775,32688,city_159,Male,Has relevent experience,no_enrollment,Masters,STEM,7,5000-9999,Pvt Ltd,0.0
16778,17098,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,0.0
16779,13318,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,0.0
16781,4462,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,0.0
16782,29437,city_103,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10/49,Funded Startup,0.0
16783,31701,city_103,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,50-99,Pvt Ltd,0.0
16785,26858,city_160,Male,Has relevent experience,Part time course,Graduate,STEM,16,10/49,Early Stage Startup,0.0
16787,1217,city_105,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,0.0
16788,18362,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,0.0
16790,844,city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,15,500-999,Public Sector,0.0
16791,31898,city_23,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,<10,Funded Startup,0.0
16792,5270,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,NGO,1.0
16793,22540,city_123,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1.0
16795,15261,city_83,Male,Has relevent experience,Part time course,Masters,STEM,6,10000+,Pvt Ltd,0.0
16798,31794,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,NGO,0.0
16803,24308,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Funded Startup,1.0
16805,25302,city_144,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,0.0
16808,23579,city_84,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
16811,24673,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Other,0.0
16816,1378,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,0.0
16817,32709,city_103,Other,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,0.0
16818,8893,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,0.0
16820,7962,city_67,Male,Has relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,0.0
16822,18164,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,1,50-99,Funded Startup,0.0
16825,281,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Funded Startup,0.0
16826,29489,city_16,Male,No relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1.0
16828,17604,city_100,Male,Has relevent experience,Part time course,Graduate,STEM,7,<10,Pvt Ltd,0.0
16829,29442,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Early Stage Startup,0.0
16832,21003,city_73,Female,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
16839,33035,city_103,Male,Has relevent experience,Part time course,Masters,STEM,15,1000-4999,Pvt Ltd,0.0
16840,9961,city_103,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,50-99,Pvt Ltd,0.0
16841,14197,city_136,Male,No relevent experience,no_enrollment,Masters,STEM,7,10/49,Early Stage Startup,0.0
16842,12766,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,NGO,0.0
16843,11165,city_23,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,0.0
16844,33211,city_103,Male,Has relevent experience,no_enrollment,Masters,Arts,>20,100-500,Pvt Ltd,0.0
16845,28716,city_93,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Funded Startup,0.0
16846,33310,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,0.0
16847,28266,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Early Stage Startup,1.0
16852,3049,city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,0.0
16853,20024,city_16,Male,Has relevent experience,Full time course,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
16854,19453,city_77,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,0.0
