enrollee_id,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,target
22987,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,0.0
22782,city_36,Male,No relevent experience,Full time course,Masters,STEM,7,500-999,Public Sector,0.0
18532,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1.0
32567,city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,0.0
30786,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Public Sector,1.0
26966,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
2547,city_114,Female,Has relevent experience,Full time course,Masters,STEM,16,1000-4999,Public Sector,0.0
12730,city_16,Female,Has relevent experience,no_enrollment,Masters,Humanities,14,500-999,Public Sector,0.0
31449,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,2,<10,Early Stage Startup,0.0
30937,city_57,Female,No relevent experience,Part time course,Graduate,STEM,<1,10/49,Pvt Ltd,0.0
16869,city_103,Female,No relevent experience,no_enrollment,Graduate,Humanities,3,100-500,Pvt Ltd,1.0
18257,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,NGO,0.0
7666,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,0.0
28074,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,0.0
23012,city_103,Female,No relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,0.0
16110,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1.0
13342,city_21,Female,Has relevent experience,no_enrollment,Graduate,Other,8,5000-9999,Pvt Ltd,0.0
32092,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,0.0
907,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
25495,city_142,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,0.0
13891,city_71,Female,No relevent experience,no_enrollment,Phd,STEM,3,1000-4999,Public Sector,0.0
26419,city_67,Female,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,0.0
22194,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Funded Startup,0.0
10752,city_67,Female,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1.0
17460,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,0.0
4269,city_67,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,0.0
21078,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
17432,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,0.0
17083,city_160,Female,Has relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,0.0
29982,city_105,Female,Has relevent experience,no_enrollment,Masters,Humanities,6,50-99,Pvt Ltd,0.0
22508,city_71,Female,No relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,0.0
24226,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,0.0
22954,city_105,Female,Has relevent experience,Full time course,Graduate,STEM,9,100-500,Pvt Ltd,0.0
10454,city_103,Female,No relevent experience,no_enrollment,Graduate,Humanities,3,100-500,Pvt Ltd,0.0
33254,city_160,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1.0
15436,city_65,Female,No relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,1.0
28149,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1.0
32619,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,100-500,Pvt Ltd,0.0
18130,city_67,Female,No relevent experience,no_enrollment,Masters,Humanities,3,50-99,Pvt Ltd,0.0
32720,city_145,Female,Has relevent experience,Part time course,Masters,STEM,>20,10000+,NGO,1.0
33358,city_159,Female,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,1.0
32958,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,0.0
19454,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1.0
365,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,0.0
22238,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,0.0
9180,city_136,Female,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,0.0
8093,city_45,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,0.0
32758,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,0.0
9499,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,100-500,Funded Startup,0.0
10371,city_103,Female,No relevent experience,no_enrollment,Phd,STEM,7,500-999,Public Sector,0.0
8007,city_16,Female,No relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,0.0
13487,city_67,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Funded Startup,0.0
26270,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,500-999,Funded Startup,1.0
18670,city_54,Female,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Funded Startup,0.0
29086,city_114,Female,No relevent experience,Part time course,Graduate,STEM,5,10000+,Pvt Ltd,0.0
27046,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,0.0
28214,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,0.0
32082,city_100,Female,No relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,0.0
14582,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,0.0
1641,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,0.0
19068,city_103,Female,No relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,0.0
10611,city_71,Female,No relevent experience,no_enrollment,Phd,STEM,>20,50-99,Public Sector,0.0
8585,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Other,0.0
10515,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1.0
8906,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,0.0
10443,city_75,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,0.0
16681,city_138,Female,Has relevent experience,no_enrollment,Phd,Humanities,18,50-99,Pvt Ltd,0.0
16109,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1.0
10321,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,0.0
14761,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Funded Startup,1.0
28089,city_28,Female,No relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,0.0
26687,city_114,Female,No relevent experience,no_enrollment,Masters,STEM,6,<10,Public Sector,0.0
21215,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,0.0
3961,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,100-500,Funded Startup,0.0
24511,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,NGO,0.0
27421,city_21,Female,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1.0
28587,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,NGO,0.0
15399,city_116,Female,Has relevent experience,no_enrollment,Masters,Other,9,100-500,Pvt Ltd,0.0
10219,city_98,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,0.0
28624,city_75,Female,Has relevent experience,no_enrollment,Masters,STEM,17,10/49,Pvt Ltd,0.0
19782,city_21,Female,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,0.0
4335,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,0.0
4705,city_67,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,50-99,Pvt Ltd,0.0
7723,city_90,Female,Has relevent experience,no_enrollment,Masters,STEM,16,10/49,Funded Startup,0.0
16770,city_16,Female,No relevent experience,no_enrollment,Masters,STEM,3,<10,Early Stage Startup,1.0
32328,city_143,Female,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,0.0
27482,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1.0
15315,city_89,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,0.0
3742,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10/49,Pvt Ltd,0.0
11302,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,0.0
8608,city_28,Female,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,NGO,1.0
3465,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,<10,Pvt Ltd,0.0
27449,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
17419,city_65,Female,Has relevent experience,Part time course,Graduate,STEM,11,1000-4999,Pvt Ltd,0.0
30741,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,NGO,0.0
10183,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,0.0
3887,city_103,Female,Has relevent experience,no_enrollment,Phd,STEM,13,5000-9999,Pvt Ltd,0.0
543,city_36,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,0.0
31842,city_24,Female,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,0.0
12486,city_162,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1.0
2069,city_114,Female,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Pvt Ltd,0.0
9468,city_103,Female,Has relevent experience,no_enrollment,Masters,Arts,4,50-99,NGO,0.0
8936,city_103,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,4,50-99,Pvt Ltd,0.0
9985,city_53,Female,Has relevent experience,Full time course,Graduate,STEM,11,10/49,Pvt Ltd,0.0
10672,city_16,Female,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,NGO,0.0
25306,city_94,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
28097,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,0.0
28047,city_149,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,0.0
10801,city_83,Female,Has relevent experience,no_enrollment,Masters,Humanities,4,100-500,Public Sector,0.0
13189,city_103,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,NGO,0.0
9603,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Early Stage Startup,0.0
5338,city_160,Female,No relevent experience,no_enrollment,Graduate,STEM,4,100-500,NGO,0.0
19797,city_21,Female,Has relevent experience,Full time course,Masters,STEM,13,100-500,Pvt Ltd,1.0
19420,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,0.0
11797,city_116,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
1895,city_36,Female,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,0.0
20848,city_10,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,0.0
18834,city_73,Female,Has relevent experience,Part time course,Graduate,STEM,5,10/49,Pvt Ltd,0.0
28471,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
31166,city_21,Female,No relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,0.0
8254,city_102,Female,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,0.0
15175,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,0.0
21694,city_71,Female,Has relevent experience,Part time course,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
24282,city_23,Female,Has relevent experience,no_enrollment,Masters,STEM,20,500-999,Pvt Ltd,0.0
28986,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,0.0
26022,city_103,Female,Has relevent experience,no_enrollment,Masters,Humanities,11,50-99,Public Sector,0.0
31931,city_16,Female,Has relevent experience,no_enrollment,Graduate,Humanities,2,50-99,Pvt Ltd,0.0
24946,city_67,Female,Has relevent experience,Full time course,Masters,STEM,16,100-500,Pvt Ltd,0.0
10939,city_16,Female,Has relevent experience,Full time course,Masters,STEM,12,100-500,Pvt Ltd,1.0
22315,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Funded Startup,0.0
14317,city_103,Female,No relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,0.0
21769,city_118,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,1.0
16642,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Funded Startup,0.0
3653,city_16,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,0.0
29359,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,0.0
24182,city_89,Female,Has relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,0.0
1428,city_102,Female,No relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,0.0
1804,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1.0
4433,city_160,Female,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,0.0
21799,city_97,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Funded Startup,0.0
8853,city_103,Female,No relevent experience,Part time course,Masters,Humanities,>20,10000+,Pvt Ltd,0.0
18278,city_160,Female,No relevent experience,Full time course,Graduate,STEM,3,500-999,Pvt Ltd,0.0
31443,city_179,Female,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,0.0
33118,city_103,Female,Has relevent experience,Part time course,Graduate,STEM,8,10000+,Pvt Ltd,0.0
32926,city_104,Female,No relevent experience,Part time course,Graduate,STEM,19,10000+,Pvt Ltd,0.0
1356,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,1.0
16516,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1.0
23683,city_90,Female,No relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,0.0
24059,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,0.0
5468,city_16,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
8,city_103,Female,No relevent experience,no_enrollment,Graduate,Humanities,13,100-500,Funded Startup,0.0
1005,city_73,Female,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Funded Startup,0.0
32569,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,0.0
4081,city_114,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,1.0
10018,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,0.0
12324,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,0.0
21111,city_99,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
11080,city_138,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,0.0
23485,city_16,Female,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,NGO,0.0
10375,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,5000-9999,Pvt Ltd,1.0
29932,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,NGO,0.0
20423,city_21,Female,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,0.0
1860,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,1.0
12537,city_44,Female,No relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,0.0
9223,city_21,Female,Has relevent experience,Full time course,Graduate,STEM,2,<10,Early Stage Startup,1.0
8970,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,0.0
9188,city_64,Female,No relevent experience,no_enrollment,Graduate,STEM,6,10/49,Funded Startup,0.0
13111,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,0.0
30792,city_46,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
10537,city_65,Female,Has relevent experience,no_enrollment,Masters,STEM,2,1000-4999,Pvt Ltd,0.0
5256,city_83,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,Pvt Ltd,0.0
32187,city_21,Female,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,0.0
29788,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,0.0
25058,city_116,Female,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,0.0
24219,city_114,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
25736,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
2218,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,0.0
16696,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Early Stage Startup,0.0
28129,city_104,Female,Has relevent experience,no_enrollment,Masters,Other,18,1000-4999,Pvt Ltd,0.0
28205,city_103,Female,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Pvt Ltd,0.0
26356,city_103,Female,No relevent experience,no_enrollment,Phd,STEM,13,100-500,Public Sector,0.0
13190,city_75,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,0.0
25477,city_136,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Public Sector,0.0
10916,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,NGO,0.0
7975,city_103,Female,Has relevent experience,no_enrollment,Masters,Business Degree,4,500-999,Pvt Ltd,0.0
21509,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,1.0
19998,city_91,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
11893,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,0.0
8293,city_67,Female,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,0.0
6430,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,0.0
26345,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,0.0
32170,city_103,Female,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,0.0
5827,city_104,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,50-99,Funded Startup,0.0
10264,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,0.0
348,city_13,Female,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,0.0
11934,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,1.0
23530,city_21,Female,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1.0
5193,city_23,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Funded Startup,0.0
28162,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,2,100-500,Pvt Ltd,0.0
2310,city_102,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,0.0
8143,city_21,Female,No relevent experience,Full time course,Graduate,STEM,<1,10000+,Pvt Ltd,1.0
28417,city_103,Female,Has relevent experience,Full time course,Graduate,STEM,7,50-99,NGO,1.0
12001,city_158,Female,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,0.0
28046,city_59,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1.0
16159,city_16,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,0.0
28049,city_103,Female,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Public Sector,0.0
11894,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Funded Startup,1.0
19845,city_98,Female,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Public Sector,0.0
9553,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,1.0
6870,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1.0
17690,city_103,Female,Has relevent experience,no_enrollment,Masters,Arts,<1,1000-4999,Pvt Ltd,0.0
4712,city_67,Female,Has relevent experience,Part time course,Graduate,STEM,5,10/49,Early Stage Startup,0.0
13215,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1.0
33376,city_16,Female,Has relevent experience,no_enrollment,Masters,Business Degree,8,1000-4999,Public Sector,0.0
24856,city_160,Female,Has relevent experience,Part time course,Graduate,STEM,14,1000-4999,Pvt Ltd,0.0
26286,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Early Stage Startup,0.0
8862,city_89,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1.0
33168,city_21,Female,Has relevent experience,Full time course,Masters,STEM,<1,<10,Pvt Ltd,1.0
5869,city_64,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,0.0
28110,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
6535,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1.0
8984,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,0.0
26326,city_103,Female,Has relevent experience,Part time course,Graduate,STEM,15,10000+,Other,1.0
7690,city_21,Female,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,Pvt Ltd,1.0
8790,city_160,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,50-99,Public Sector,0.0
10702,city_98,Female,Has relevent experience,Full time course,Graduate,STEM,16,<10,Early Stage Startup,0.0
213,city_21,Female,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Early Stage Startup,1.0
20686,city_136,Female,Has relevent experience,no_enrollment,Masters,STEM,2,1000-4999,Pvt Ltd,0.0
27997,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Funded Startup,0.0
8572,city_103,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,0.0
20651,city_21,Female,Has relevent experience,no_enrollment,Masters,STEM,3,1000-4999,NGO,1.0
10934,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,0.0
8303,city_13,Female,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,0.0
24745,city_150,Female,Has relevent experience,Part time course,Graduate,STEM,<1,5000-9999,Public Sector,1.0
2452,city_136,Female,No relevent experience,no_enrollment,Masters,STEM,6,500-999,Public Sector,0.0
11172,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
20417,city_102,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,0.0
32895,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,0.0
11881,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,0.0
1799,city_102,Female,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,0.0
18467,city_40,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,0.0
929,city_138,Female,No relevent experience,no_enrollment,Masters,STEM,6,500-999,Funded Startup,0.0
24602,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,0.0
30272,city_103,Female,No relevent experience,Full time course,Graduate,STEM,4,10000+,Public Sector,0.0
8531,city_16,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,0.0
31641,city_103,Female,No relevent experience,Full time course,Masters,STEM,>20,5000-9999,Public Sector,0.0
2561,city_104,Female,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Funded Startup,0.0
3788,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Other,0.0
3402,city_21,Female,No relevent experience,Full time course,Graduate,STEM,5,10/49,Funded Startup,0.0
4888,city_67,Female,Has relevent experience,no_enrollment,Graduate,Other,3,100-500,Pvt Ltd,0.0
3308,city_104,Female,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,0.0
26125,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Funded Startup,0.0
15759,city_16,Female,Has relevent experience,Full time course,Graduate,Arts,12,100-500,Pvt Ltd,0.0
17404,city_16,Female,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,0.0
9663,city_74,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,10/49,Pvt Ltd,0.0
25189,city_114,Female,Has relevent experience,no_enrollment,Graduate,STEM,19,10/49,Pvt Ltd,0.0
10673,city_159,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Pvt Ltd,1.0
25467,city_103,Female,No relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,0.0
23890,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,0.0
26384,city_83,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,0.0
20022,city_103,Female,Has relevent experience,no_enrollment,Graduate,Arts,>20,50-99,Pvt Ltd,0.0
12429,city_114,Female,No relevent experience,Full time course,Graduate,STEM,5,5000-9999,Public Sector,0.0
23378,city_21,Female,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,Early Stage Startup,0.0
29462,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,5,<10,NGO,0.0
29150,city_114,Female,No relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,0.0
11309,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,0.0
20396,city_115,Female,Has relevent experience,Full time course,Phd,STEM,8,100-500,Pvt Ltd,0.0
21994,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,8,50-99,Pvt Ltd,0.0
10165,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Funded Startup,0.0
