gender,relevant_experience,education_level,major_discipline,company_size,company_type,target
Female,Has relevant experience,Graduate,STEM,0-49,Early Stage Startup,0
Female,No relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,500-999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,5000-9999,Pvt Ltd,0
Female,Has relevant experience,Masters,Humanities,10000+,Public Sector,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,No relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,50-99,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,0-49,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,100-499,Pvt Ltd,0
Female,No relevant experience,Phd,STEM,100-499,Public Sector,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,1
Female,No relevant experience,Graduate,STEM,10000+,Public Sector,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,Arts,100-499,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Early Stage Startup,0
Female,Has relevant experience,Graduate,STEM,50-99,Early Stage Startup,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,5000-9999,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,50-99,Pvt Ltd,0
Female,No relevant experience,Graduate,Business Degree,100-499,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,5000-9999,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,1000-4999,Pvt Ltd,0
Female,No relevant experience,Graduate,STEM,0-49,Pvt Ltd,0
Female,No relevant experience,Masters,STEM,100-499,Public Sector,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Funded Startup,0
Female,Has relevant experience,Masters,Humanities,1000-4999,NGO,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,Arts,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Masters,Humanities,0-49,Funded Startup,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,1000-4999,Pvt Ltd,1
Female,Has relevant experience,Masters,STEM,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,Arts,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Masters,Humanities,0-49,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Other,0
Female,Has relevant experience,Graduate,STEM,0-49,Pvt Ltd,0
Female,No relevant experience,Masters,STEM,1000-4999,Public Sector,0
Female,Has relevant experience,Graduate,Business Degree,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,5000-9999,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,0-49,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Early Stage Startup,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,1
Female,Has relevant experience,Masters,STEM,50-99,Early Stage Startup,1
Female,Has relevant experience,Graduate,STEM,0-49,Funded Startup,0
Female,Has relevant experience,Graduate,STEM,10000+,Public Sector,0
Female,Has relevant experience,Graduate,Arts,0-49,Pvt Ltd,0
Female,Has relevant experience,Phd,STEM,1000-4999,Public Sector,0
Female,Has relevant experience,Graduate,STEM,10000+,NGO,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Pvt Ltd,1
Female,Has relevant experience,Masters,Business Degree,50-99,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,100-499,Funded Startup,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,No relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,1000-4999,Pvt Ltd,0
Female,No relevant experience,Masters,STEM,500-999,Public Sector,0
Female,Has relevant experience,Graduate,STEM,5000-9999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Early Stage Startup,0
Female,Has relevant experience,Masters,Other,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,100-499,Pvt Ltd,0
Female,No relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,500-999,Pvt Ltd,0
Female,Has relevant experience,Graduate,Arts,0-49,Pvt Ltd,1
Female,Has relevant experience,Masters,STEM,100-499,Funded Startup,0
Female,Has relevant experience,Masters,STEM,50-99,Pvt Ltd,0
Female,No relevant experience,Masters,STEM,100-499,Funded Startup,1
Female,Has relevant experience,Graduate,STEM,5000-9999,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Masters,Humanities,50-99,Pvt Ltd,0
Female,No relevant experience,Graduate,STEM,0-49,Pvt Ltd,1
Female,No relevant experience,Phd,STEM,1000-4999,NGO,0
Female,Has relevant experience,Masters,Humanities,100-499,Public Sector,0
Female,No relevant experience,Masters,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Funded Startup,0
Female,No relevant experience,Masters,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Funded Startup,0
Female,Has relevant experience,Graduate,Business Degree,1000-4999,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Masters,Humanities,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,5000-9999,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,500-999,Pvt Ltd,0
Female,Has relevant experience,Graduate,Humanities,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,Humanities,100-499,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,0-49,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Funded Startup,0
Female,Has relevant experience,Graduate,STEM,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,0-49,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,Humanities,100-499,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Masters,Other,0-49,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,50-99,Funded Startup,0
Female,No relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,1000-4999,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Pvt Ltd,0
Female,Has relevant experience,Phd,STEM,5000-9999,NGO,1
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Pvt Ltd,0
Female,No relevant experience,Graduate,Humanities,0-49,Pvt Ltd,0
Female,No relevant experience,Masters,STEM,50-99,Funded Startup,0
Female,Has relevant experience,Masters,STEM,100-499,Pvt Ltd,0
Female,No relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,500-999,Pvt Ltd,1
Female,Has relevant experience,Masters,Humanities,100-499,Funded Startup,0
Female,Has relevant experience,Masters,STEM,1000-4999,NGO,0
Female,Has relevant experience,Phd,STEM,5000-9999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,1000-4999,Pvt Ltd,1
Female,Has relevant experience,Graduate,Arts,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,500-999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Public Sector,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Funded Startup,0
Female,Has relevant experience,Graduate,STEM,50-99,Early Stage Startup,0
Female,No relevant experience,Masters,STEM,10000+,Public Sector,0
Female,Has relevant experience,Graduate,Humanities,100-499,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Early Stage Startup,0
Female,Has relevant experience,Masters,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,0-49,Early Stage Startup,0
Female,Has relevant experience,Graduate,Humanities,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Pvt Ltd,0
Female,No relevant experience,Graduate,Business Degree,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Other,0
Female,Has relevant experience,Graduate,STEM,0-49,Early Stage Startup,1
Female,Has relevant experience,Masters,STEM,5000-9999,Pvt Ltd,0
Female,Has relevant experience,Masters,Humanities,100-499,Funded Startup,0
Female,Has relevant experience,Graduate,STEM,500-999,Pvt Ltd,0
Female,Has relevant experience,Graduate,Arts,5000-9999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,Other,10000+,Public Sector,1
Female,Has relevant experience,Graduate,STEM,50-99,Funded Startup,0
Female,Has relevant experience,Graduate,STEM,100-499,Funded Startup,0
Female,Has relevant experience,Graduate,STEM,0-49,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Funded Startup,0
Female,Has relevant experience,Masters,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Phd,STEM,5000-9999,Public Sector,0
Female,No relevant experience,Graduate,STEM,0-49,Early Stage Startup,1
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,500-999,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Phd,STEM,0-49,Pvt Ltd,0
Female,Has relevant experience,Graduate,No Major,0-49,Pvt Ltd,0
Female,Has relevant experience,Masters,Arts,5000-9999,Public Sector,0
Female,Has relevant experience,Masters,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,5000-9999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,0-49,Pvt Ltd,0
Female,No relevant experience,Masters,STEM,0-49,Public Sector,0
Female,Has relevant experience,Masters,STEM,100-499,NGO,0
Female,No relevant experience,Graduate,STEM,100-499,Public Sector,0
Female,Has relevant experience,Masters,Humanities,10000+,Public Sector,0
Female,Has relevant experience,Graduate,Humanities,50-99,Pvt Ltd,0
Female,No relevant experience,Graduate,Humanities,0-49,NGO,0
Female,No relevant experience,Phd,Humanities,10000+,Public Sector,0
Female,No relevant experience,Graduate,STEM,0-49,Pvt Ltd,1
Female,No relevant experience,Graduate,STEM,0-49,Public Sector,1
Female,No relevant experience,Graduate,STEM,1000-4999,Public Sector,1
Female,Has relevant experience,Graduate,STEM,0-49,Funded Startup,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,No relevant experience,Graduate,Humanities,0-49,Early Stage Startup,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Funded Startup,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,Humanities,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,0-49,Funded Startup,0
Female,Has relevant experience,Phd,STEM,10000+,Public Sector,0
Female,Has relevant experience,Graduate,Humanities,5000-9999,NGO,0
Female,Has relevant experience,Masters,STEM,100-499,Funded Startup,1
Female,No relevant experience,Graduate,Humanities,50-99,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,500-999,Pvt Ltd,0
Female,No relevant experience,Phd,Humanities,100-499,NGO,0
Female,Has relevant experience,Graduate,STEM,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,0-49,Early Stage Startup,1
Female,Has relevant experience,Graduate,Other,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Funded Startup,1
Female,Has relevant experience,Masters,STEM,10000+,Pvt Ltd,1
Female,Has relevant experience,Graduate,Other,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,1000-4999,Public Sector,0
Female,No relevant experience,Phd,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,500-999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Other,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Early Stage Startup,0
Female,Has relevant experience,Masters,STEM,10000+,Public Sector,0
Female,Has relevant experience,Graduate,STEM,50-99,Funded Startup,0
Female,Has relevant experience,Graduate,STEM,500-999,Pvt Ltd,0
Female,No relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,Humanities,50-99,Funded Startup,0
Female,Has relevant experience,Masters,STEM,0-49,Early Stage Startup,0
Female,No relevant experience,Masters,STEM,500-999,NGO,0
Female,No relevant experience,Masters,STEM,10000+,Public Sector,0
Female,Has relevant experience,Graduate,Humanities,50-99,Funded Startup,0
Female,Has relevant experience,Masters,STEM,500-999,Pvt Ltd,1
Female,Has relevant experience,Graduate,Business Degree,0-49,Funded Startup,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,No relevant experience,Graduate,Arts,50-99,Pvt Ltd,0
Female,Has relevant experience,Masters,Other,0-49,NGO,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Masters,Other,0-49,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,0-49,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,No relevant experience,Graduate,Arts,100-499,Public Sector,1
Female,Has relevant experience,Masters,STEM,0-49,Pvt Ltd,1
Female,Has relevant experience,Masters,Arts,100-499,Public Sector,0
Female,Has relevant experience,Graduate,STEM,50-99,Funded Startup,0
Female,Has relevant experience,Masters,Humanities,0-49,NGO,1
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Public Sector,0
Female,Has relevant experience,Graduate,STEM,100-499,NGO,0
Female,No relevant experience,Graduate,STEM,100-499,Funded Startup,0
Female,Has relevant experience,Masters,STEM,500-999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,5000-9999,Pvt Ltd,0
Female,Has relevant experience,Graduate,Other,100-499,Pvt Ltd,0
Female,Has relevant experience,Phd,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Early Stage Startup,0
Female,Has relevant experience,Masters,STEM,0-49,Pvt Ltd,0
Female,Has relevant experience,Graduate,Humanities,50-99,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,0-49,Early Stage Startup,0
Female,No relevant experience,Graduate,STEM,0-49,Funded Startup,0
Female,Has relevant experience,Masters,STEM,50-99,Public Sector,0
Female,Has relevant experience,Graduate,STEM,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,1
Female,Has relevant experience,Graduate,Other,50-99,Pvt Ltd,0
Female,Has relevant experience,Masters,Humanities,50-99,Pvt Ltd,0
Female,Has relevant experience,Phd,STEM,500-999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,500-999,Pvt Ltd,1
Female,Has relevant experience,Graduate,Humanities,0-49,Funded Startup,0
Female,No relevant experience,Masters,Humanities,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Early Stage Startup,0
Female,No relevant experience,Graduate,STEM,1000-4999,Public Sector,0
Female,Has relevant experience,Graduate,STEM,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Early Stage Startup,0
Female,Has relevant experience,Masters,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Pvt Ltd,0
Female,Has relevant experience,Graduate,Other,50-99,Pvt Ltd,0
Female,Has relevant experience,Phd,STEM,50-99,Funded Startup,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,5000-9999,Pvt Ltd,0
Female,No relevant experience,Graduate,STEM,0-49,Pvt Ltd,0
Female,Has relevant experience,Masters,Humanities,10000+,Pvt Ltd,0
Female,No relevant experience,Graduate,STEM,100-499,Public Sector,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Phd,STEM,100-499,Pvt Ltd,1
Female,Has relevant experience,Masters,Arts,10000+,Public Sector,0
Female,Has relevant experience,Graduate,Humanities,50-99,Funded Startup,0
Female,No relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Pvt Ltd,0
Female,No relevant experience,Masters,Humanities,1000-4999,Public Sector,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,500-999,Pvt Ltd,0
Female,No relevant experience,Masters,Business Degree,0-49,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,100-499,Other,1
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,No relevant experience,Graduate,Arts,50-99,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,1000-4999,Public Sector,0
Female,Has relevant experience,Masters,Humanities,10000+,NGO,0
Female,Has relevant experience,Masters,STEM,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,Humanities,100-499,Funded Startup,0
Female,Has relevant experience,Graduate,STEM,0-49,Funded Startup,0
Female,Has relevant experience,Graduate,STEM,10000+,NGO,0
Female,Has relevant experience,Masters,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,Other,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Pvt Ltd,1
Female,No relevant experience,Phd,STEM,1000-4999,Public Sector,0
Female,Has relevant experience,Graduate,STEM,1000-4999,Public Sector,0
Female,Has relevant experience,Graduate,STEM,0-49,Funded Startup,0
Female,No relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,No relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,10000+,Pvt Ltd,0
Female,No relevant experience,Graduate,STEM,10000+,Pvt Ltd,1
Female,Has relevant experience,Masters,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,Arts,100-499,Pvt Ltd,0
Female,No relevant experience,Graduate,Other,0-49,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,1000-4999,Pvt Ltd,0
Female,No relevant experience,Graduate,STEM,500-999,NGO,1
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,1
Female,No relevant experience,Phd,STEM,0-49,Public Sector,0
Female,Has relevant experience,Graduate,STEM,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,NGO,0
Female,Has relevant experience,Masters,STEM,500-999,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,0-49,Funded Startup,0
Female,Has relevant experience,Masters,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,100-499,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,0-49,Funded Startup,0
Female,No relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,No relevant experience,Graduate,Business Degree,100-499,Pvt Ltd,0
Female,No relevant experience,Masters,STEM,50-99,Other,1
Female,Has relevant experience,Graduate,STEM,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Other,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,Humanities,0-49,Funded Startup,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,1
Female,No relevant experience,Graduate,Humanities,100-499,NGO,0
Female,Has relevant experience,Graduate,STEM,100-499,Public Sector,0
Female,No relevant experience,Graduate,STEM,50-99,Early Stage Startup,0
Female,No relevant experience,Phd,STEM,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,500-999,Public Sector,1
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,1
Female,Has relevant experience,Masters,No Major,1000-4999,Pvt Ltd,0
Female,Has relevant experience,Graduate,Humanities,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Funded Startup,0
Female,No relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,No relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Early Stage Startup,1
Female,Has relevant experience,Graduate,STEM,500-999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,500-999,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,0-49,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,1
Female,Has relevant experience,Graduate,Business Degree,10000+,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,0-49,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,500-999,Pvt Ltd,0
Female,No relevant experience,Masters,STEM,0-49,Pvt Ltd,1
Female,Has relevant experience,Graduate,STEM,1000-4999,Pvt Ltd,0
Female,No relevant experience,Phd,STEM,100-499,NGO,0
Female,Has relevant experience,Graduate,Arts,0-49,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Graduate,No Major,50-99,Funded Startup,1
Female,No relevant experience,Graduate,STEM,0-49,Early Stage Startup,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,500-999,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,50-99,Pvt Ltd,0
Female,Has relevant experience,Graduate,STEM,10000+,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,10000+,Pvt Ltd,0
Female,No relevant experience,Graduate,Other,0-49,Funded Startup,0
Female,Has relevant experience,Graduate,STEM,100-499,Pvt Ltd,0
Female,Has relevant experience,Masters,STEM,0-49,Early Stage Startup,0
Female,Has relevant experience,Graduate,STEM,100-499,Public Sector,0
Female,Has relevant experience,Graduate,Humanities,0-49,Funded Startup,0
